FIPS,VEG_ACRESPTH07,FRESHVEG_ACRESPTH07,ORCHARD_ACRESPTH07,BERRY_ACRESPTH07,PC_DIRSALES07,AGRITRSM_RCT07,GHVEG_SQFTPTH07
48323,1.11,1.019627836,26.21620032,0,,946000,0
48325,101.14,70.76733182,25.12057418,,4.39,2180000,0
48327,0,0,375.9505703,0,2.37,1005000,0
48329,,,3.180469853,0,0.22,161000,0
48331,3.31,3.315944842,128.7961503,0.525698573,18.42,88000,
48333,,,1102.95003,,20.97,830000,0
48335,,,2.90728976,0,5.71,596000,0
48337,4.49,4.48659121,214.0817783,,6.12,321000,
48339,0.09,0.070280881,0.501660083,0.079974796,1.67,540000,
48341,,0,0,0,3.47,0,0
48343,8.57,7.760872906,1.997848471,2.151529122,5.2,,0
48345,0,0,,0,,456000,0
48347,2.14,1.949847369,1.230641372,1.214659016,3.18,114000,0
48349,1.88,1.88455078,34.04481953,0,4.38,294000,
48351,1.09,0.800116381,1.600232761,,3.48,0,0
48353,0,0,3.566529492,,0.96,239000,0
48355,0,0,,0,0.17,326000,0
48357,0,0,,0,,,0
48359,,,0,0,,,0
48361,0.61,0.606089992,0.715186191,0.193948798,0.76,,0
48363,2.75,2.742832066,92.52486834,0,2.97,284000,0
48365,5.36,,5.341323606,,13.17,41000,0
48367,1.58,,19.03552131,0.202505546,2.99,549000,0
48369,512.35,143.5712007,3.509518239,0,,,0
48371,61.74,,233.3501832,0,7.49,857000,0
48373,1.49,1.485052623,1.850935153,0.946990078,2.14,,0
48375,,,0.099372298,,0.85,,
48377,15.7,,0.660589246,,1.06,413000,
48379,43.17,,7.485963818,,11.11,,
48381,,,0.141875416,,1.83,,0
48383,0,0,,0,,696000,0
48385,0,0,80.51689861,0,,1141000,
48387,2.98,2.449666998,66.52376943,,9.32,184000,0
48389,,,2.161383285,0,0.63,,0
48391,3.81,,,0,2.45,141000,0
48393,0,0,0,0,68.26,,0
48395,5.97,5.626145774,33.88330489,1.517162905,10.79,23000,0
48397,0,0,0.906054336,,0.04,17000,0
48399,1.07,1.065684945,25.09203643,,3.89,382000,0
48401,3.86,,1.568627451,0.206398349,3.36,22000,
48403,1.49,,0.788410368,,0.4,,0
48405,1.97,,4.951065055,,1.28,,0
48407,1.01,,2.904396934,,1.41,,
48409,0.56,,0,0,1.1,,0
48411,,,1614.029143,,15.03,1406000,0
48413,0,0,44.06409323,0,4.63,2675000,0
48415,,,3.803229628,0,3.32,64000,0
48417,0,0,,0,,1375000,0
48419,26.31,,4.473085671,0.227445034,4.1,6000,75.81501137
48421,,,,0,33.3,,0
48423,1.93,1.696815441,7.474068014,0.393903585,2.08,70000,8.019472977
48425,3.1,3.116073747,83.61464555,,2.07,,0
48427,12.33,12.40381302,1.427422927,0,7.87,973000,0
48429,,,14.27363079,,5.16,513000,0
48431,0,0,0,0,34.73,815000,0
48433,0,0,10.1744186,0,7.8,171000,0
48435,0,0,,0,,1389000,0
48437,40.06,0,,0,0,,0
48439,0.01,0.011697651,0.138617162,0.003509295,0.11,,
48441,,,2.15738648,0,0.2,237000,0
48443,0,0,0,0,,937000,0
48445,69.31,,49.50168849,0,1.23,0,0
48447,0,0,,0,34.19,1140000,0
48449,4.79,4.806206873,1.544852209,,2.67,,0
48451,0.77,0.769830168,8.768553376,0,1.14,1425000,0
48453,0.05,0.048429793,0.98199133,,0.31,995000,
48455,2.83,,7.702731617,0.356607945,1.84,,0
48457,5.8,5.666699517,2.513058047,1.478269439,4.82,2000,0
48459,2.64,2.292416367,3.278688525,0.773024124,2.98,,0
48461,63.35,64.51612903,75.60483871,0,0,198000,0
48463,202.35,99.14117824,44.97513937,0,6.19,1794000,0
48465,0,0,1.220513036,0,2.33,2174000,0
48467,33.23,26.58774534,8.869008599,1.542436278,12.69,65000,
48469,3.02,3.017816726,5.710637804,0.243746736,1.44,57000,0
48471,2.17,,2.779260748,,0.69,5000,0
48473,34.04,33.43846819,72.09646356,0.53032629,29.35,1509000,0
48475,0,0,1.675702316,0,0.49,,0
48477,2.91,,28.81107543,0.12472327,4.88,8000,255.682704
48479,,,,0,0.64,5896000,0
48481,5.72,5.710644347,62.42494057,,7.73,123000,0
48483,,,5.881117412,,17.67,590000,0
48485,0,0,0.998221917,0.023395826,0.54,21000,
48487,,,2.76423947,0,0.51,,0
48489,26.62,26.73612818,7.028063105,0,1.71,63000,0
48491,0.09,0.088416382,2.898985623,0.005358569,0.88,66000,
48493,24.68,,18.94984166,,5.8,116000,
48495,,,,0,1.08,,0
48497,4.65,,30.31145234,0.052111379,4.93,373000,0
48499,16.45,15.04613201,8.658623137,0.638750887,4.97,15000,
48501,289.86,289.3496701,40.39316009,0,,,0
48503,,,29.22590837,0,5.21,566000,0
48505,,,0,0,,784000,0
48507,290.68,245.6185567,171.7353952,0,2.06,3156000,0
49001,,,2.471984179,0,5.61,,0
49003,34.44,,19.61849445,0.146250757,25.65,175000,0
49005,6.84,6.865767797,1.05839584,,14.07,224000,0
49007,0.05,0.050849181,1.016983627,0,2.35,,
49009,0,0,,0,,29000,0
49011,4.6,,0.653031735,0.024315011,2.73,,
49013,0.68,0.617627077,0.617627077,0.061762708,10.69,391000,
49015,12.73,12.76102088,1.54679041,0,19.67,,0
49017,,,1.555901311,,15.68,,0
49019,15.28,15.28337932,10.18891955,0,14.54,,254.7229887
49021,6.65,6.676986346,0.739320287,0,1.17,,
49023,2.93,2.931630196,,0,16.3,,
49025,,,1.847859563,0,4.92,66000,0
49027,2.27,,0.420662965,0,15.46,,0
49029,,,,0,9.72,658000,0
49031,0,0,0,0,,,0
49033,,,0,11.20311739,20.11,,0
49035,0.28,,0.029927426,,0.2,264000,0.29927426
49037,10.72,10.78035888,3.616636528,0,3.25,105000,0
49039,3.82,3.826582536,0.610624873,,5.37,83000,
49041,2.34,,1.524235342,0,36.55,297000,0
49043,,,0,0,2.26,714000,0
49045,0.31,,0.164473684,0,4.6,,0
49047,1.83,1.832831898,1.14119722,0.034581734,6.28,74000,0
49049,0.78,0.756479795,11.36669383,0.079937298,5.5,,
49051,0.15,0.147094876,,,4.21,,0
49053,0.62,,3.46188151,,1.8,,
49055,2.78,2.814636108,23.72336148,0,25.05,0,
49057,1.91,1.90459818,0.389062811,0.022619931,2.29,,
50001,3.82,3.757555955,30.19659097,1.660948647,148.19,78000,222.0225453
50003,2.72,,8.095721617,1.070281841,11.81,59000,546.0083976
50005,3.01,,1.051732071,0.394399527,29.22,316000,1048.182476
50007,4.72,4.72468115,2.063730109,0.716665118,19.2,42000,276.3805757
50009,,,,0.618716164,26.49,,
50011,4.33,,2.483875681,0.876662005,31.74,10000,
50013,,,26.62957075,1.192368839,71.21,,511.3937467
50015,4.66,4.553553752,0.514749555,1.029499109,21.25,,549.7921204
50017,11.12,,5.586206897,2.551724138,54.57,,4744.551724
50019,2.57,,1.902323029,1.646241083,57.68,,490.2140113
50021,5.75,5.701920647,5.686125853,0.963482436,32.01,,829.3530452
50023,4.13,,,0.61326701,20.29,151000,674.457429
50025,6.28,,12.83782238,2.814709719,48.57,15000,662.8069292
50027,2.64,2.581392899,4.372563481,1.194113722,34.31,,437.783163
51001,163.39,96.60642309,1.274216617,,1.72,,0
51003,0.57,,15.21277399,0.172504879,7.03,1211000,44.67876357
51005,0,0,,0,1.47,,0
51007,1.27,1.263823065,,,3.88,,0
51009,0.47,0.466795295,4.574593888,0.217837804,,,0
51011,1.55,,1.338688086,,1.69,1000,0
51013,0,0,,0,0.03,0,0
51015,2.43,2.347057098,1.886028025,0.209558669,15.26,110000,554.9113567
51017,8.65,,4.507405023,0.214638334,20.97,0,0
51019,1.55,1.521703102,3.932321878,0.210929143,8.49,165000,0
51021,0.73,,,0,12.36,,
51023,1.78,1.39125058,11.65558819,0.463750193,6.54,0,0
51025,1.98,,,,2.66,,0
51027,,,,0,,0,0
51029,0.5,,0.752162467,,4.13,,0
51031,0.4,0.39977917,0.609187306,,3.08,,191.1325173
51033,13.37,13.3387079,0.256513614,0.879475246,6.17,,
51035,38.25,,22.01268644,0.342876736,29.98,20000,0
51036,,,0.561009818,0.701262272,,,0
51037,25.01,,2.288142519,,3.01,62000,0
51041,0.56,,,,,410000,
51043,2.93,,43.04220644,2.646608163,12.27,,
51045,2.73,2.738654147,,0.195618153,11.89,,0
51047,0.97,,0.918655264,0.087490977,3.75,58000,0
51049,,,2.616431188,,,13000,0
51051,,,0.561342232,0,0.49,0,0
51053,3.19,3.112840467,0.116731518,0.155642023,4.86,,
51057,0,0,,0,0.37,,0
51059,0.01,0.005966997,0.027845984,0,0.06,,0
51061,1.13,1.084157745,6.881390131,0.150577465,26.44,1469000,0
51063,15.41,15.24224279,12.79259662,0.340228634,22.67,6000,1432.226456
51065,0.59,,0.673187344,0.118797767,3.21,,0
51067,1.07,0.973766724,4.089820243,0.331080686,8.84,33000,0
51069,0.45,0.454245127,80.80057262,0.068825019,10.08,101000,
51071,0.58,0.581530589,,1.686438707,7.56,,279.1346825
51073,0.6,0.601197167,0.888726246,,1.39,,0
51075,1.41,1.405311107,2.229114169,0.145377011,12.55,,0
51077,0.5,,,,4.66,15000,
51079,1.07,,3.996225787,0.721540767,15.42,,
51081,2.85,2.855703007,,0,0.67,,0
51083,9.93,,3.387151406,0.649204019,3.19,23000,0
51085,11.36,11.30851322,0.343600938,0.02021182,3.59,156000,38.40245776
51087,0.24,0.238132215,0.079377405,0,,,
51089,0.45,,0.089937763,0,0.25,0,0
51091,0.41,,,0,9.47,,0
51093,1.14,,0.911940724,0.11399259,0.97,,0
51095,1.49,,1.974639751,0.081596684,3.5,173000,0
51097,6.99,,,,,,
51099,23.72,23.67965944,4.656112811,,8,8000,0
51101,3.7,3.711524925,0.7039099,,,,
51103,0.52,0.522147768,2.697763467,,1.74,,0
51105,7.01,6.084624314,1.881429887,,3.67,,
51107,0.74,,1.899379728,0.209039894,3.46,1102000,15.49778526
51109,1.88,1.856221488,3.80682712,0.220229668,2.2,5000,0
51111,2.24,,1.778121376,,6.48,0,0
51113,7.23,,21.82800409,0.80303694,39.93,,
51115,3.1,3.097687797,,,6.97,,0
51117,1.34,1.342323781,3.870887182,0.624336642,0.5,,0
51119,,,1.598044745,,,0,0
51121,0.42,0.403207742,0.08960172,0.224004301,1.92,18000,0
51125,23.58,23.44673585,59.24077236,1.641928281,76.46,1663000,714.5671877
51127,20.53,19.83183531,0,0,5.68,,0
51131,626.18,490.9050246,4.100193827,0.969136723,25.13,37000,0
51133,2.72,2.717180343,,0.698703517,,,0
51135,3.88,2.156949819,2.474148322,,1.97,,0
51137,0.37,0.370633474,9.142292368,0.092658369,3.31,8000,0
51139,,,0.661868123,,1.95,11000,
51141,20.61,,45.31914894,0.319148936,4.36,19000,
51143,2.23,2.166847237,1.756459503,0.279063659,2.54,144000,
51145,0.58,0.581945152,0.872917728,0,1.12,0,0
51147,0.46,0.417904903,0.882243685,,0.33,30000,0
51149,2.79,2.786291446,0.055725829,,2.12,,
51153,0.27,,0.066553895,0.005546158,1.06,99000,0
51155,,,0.228499614,,4.6,2000,0
51157,6.11,,59.15845022,1.110956812,66.2,260000,0
51159,,,4.257641921,,18.13,,0
51161,2.88,2.876403496,2.043468121,,3.24,5000,
51163,,,4.571748461,0.41985445,8.24,106000,
51165,3.52,3.468176769,18.9665917,0.257403745,16.98,,222.1800742
51167,1.04,,1.13679424,,12.83,,0
51169,11.67,8.406304729,0.963222417,2.408056042,13.98,14000,
51171,2.78,,,0.862302594,16.05,277000,
51173,2.87,2.78229336,,,5.09,5000,0
51175,35.63,,0.868149756,,4.5,32000,0
51177,0.34,0.344714518,0.285860819,0.184968766,2.84,,
51179,,,0.099335281,,3.6,,0
51181,6.92,6.943460394,0.42510982,0.991922913,,,0
51183,21.22,21.26251344,0.661868123,,15.27,,0
51185,0.18,0.159300897,0.47790269,0,0.64,,0
51187,,,2.121212121,0.110192837,3.17,28000,0
51191,3.79,3.694371294,2.898660554,0.208400432,2.94,21000,359.9643825
51193,87.9,,12.17401339,3.5195015,57.53,102000,0
51195,0.29,0.28761115,0.862833449,,0.17,0,0
51197,2.73,,,0.140281967,6.45,358000,0
51199,0.29,,,,0.46,0,0
51510,,,,,,0,
51515,,,,,,0,
51520,,,,,,0,
51530,,,,,,0,
51540,,,,,,0,
51550,0.98,,0.08214227,0.050198054,0.69,,0
51560,,,,,,0,
51570,,,,,,0,
51580,,,,,,0,
51590,,,,,,0,
51595,,,,,,0,
51600,,,,,,0,
51610,,,,,,0,
51620,,,,,,0,
51630,,,,,,0,
51640,,,,,,0,
51650,,,,,,0,
51660,,,,,,0,
51670,,,,,,0,
51678,,,,,,0,
51680,,,,,,0,
51683,,,,,,0,
51685,,,,,,0,
51690,,,,,,0,
51700,,,,,,0,
51710,,,,,,0,
51720,,,,,,0,
51730,,,,,,0,
51735,,,,,,0,
51740,,,,,,0,
51750,,,,,,0,
51760,,,,,,0,
51770,,,,,,0,
51775,,,,,,0,
51780,,,,,,,
51790,,,,,,0,
51800,1.5,1.49102918,0.197160883,0.086257886,0.6,,0
51810,0.69,,0.043764886,0.154328808,1.67,147000,0
51820,,,,,,0,
51830,,,,,,0,
51840,,,,,,0,
51901,,,,,,,
51903,,,,,,,
51907,,,,,,,
51909,,,,,,,
51911,,,,,,,
51913,,,,,,,
51918,,,,,,,
51919,,,,,,,
51921,,,,,,,
51923,,,,,,,
51929,,,,,,,
51931,,,,,,,
51933,,,,,,,
51939,,,,,,,
51941,,,,,,,
51942,,,,,,,
51944,,,,,,,
51945,,,,,,,
51947,,,,,,,
51949,,,,,,,
51951,,,,,,,
51953,,,,,,,
51955,,,,,,,
51958,,,,,,,
53001,2033.99,216.3135218,280.5878534,,69.52,17000,0
53003,1.14,1.133840412,2.645627628,0.141730051,2.8,,0
53005,463.09,90.70269185,248.4634104,,4.93,,0
53007,0.34,0.311275238,320.9106216,,18.76,479000,
53009,4.37,4.368738616,1.465733151,0.953438069,6.46,,252.0207195
53011,0.53,0.532805967,0.691207742,3.204035885,3.81,83000,65.23753066
53013,,2.023267577,,0,13.37,,0
53015,11.81,1.770140318,0.417673558,6.623109281,3.55,,71.03433873
53017,0.28,0.275315236,409.5864765,0.137657618,47.98,,0
53019,0.54,,,0,15.52,,0
53021,800.45,200.3366035,229.825369,0.143847637,59.11,119000,0
53023,0,0,,0,11.25,,0
53025,1234.36,177.1486326,699.9073528,2.346259821,9.34,110000,0
53027,46.91,1.948334104,0.672806022,4.947927617,7.11,,30.27627097
53029,1.8,1.805589908,0.939896117,0.210239921,3.24,,196.1662132
53031,1.27,1.263963379,1.195641034,0.409934069,10.05,,731.0490896
53033,0.52,0.510361743,0.073216453,0.061910971,1.79,1849000,29.92237979
53035,0.47,,0.382213225,0.348612062,3.57,431000,218.8359717
53037,47.93,11.64547728,22.58753647,0.208420175,19.34,71000,576.2817841
53039,,,317.7681635,0.34810284,26.18,77000,
53041,42.6,,2.198130232,1.750362963,12.71,1619000,
53043,242.97,16.55951685,1.558542763,0.097408923,15.52,,
53045,1.46,,0.950319413,0.158386569,9.69,,
53047,3.52,3.334259517,617.8483922,0.252595418,63.63,377000,
53049,,,,70.55643583,13.45,,1537.887967
53051,,,0.547217011,0.859912445,4.32,,
53053,2.1,1.888769316,0.156320853,0.313933614,2.77,292000,20.30104037
53055,3.23,2.945026178,10.34031414,2.159685864,48.68,167000,726.5052356
53057,167.87,104.600855,2.692218371,20.25614781,24.53,223000,274.5030578
53059,0,0,27.07228579,,6.36,0,0
53061,6.14,1.090551268,0.248592419,0.275227321,2.87,855000,33.53334172
53063,3.35,,0.773805479,0.203863766,3.59,,18.19429313
53065,1.29,,4.314351775,0.166853384,22.09,,257.4309346
53067,1.64,1.616977425,0.24296552,1.013752686,6.88,98000,86.55437191
53069,0.99,1.003764115,3.011292346,0.250941029,8.92,0,476.7879548
53071,369.79,40.32412318,217.6528891,1.425863778,13.64,,
53073,14.37,10.67189372,1.856432435,59.00654937,20.79,75000,149.1264915
53075,59.93,,1.119657288,,7.56,166000,0
53077,43.32,25.41672407,410.4861207,0.292740047,12.89,262000,0
54001,0.26,0.258581679,1.292908397,0.905035878,7.36,,0
54003,1.63,1.62376714,34.68045866,0.160372063,11.48,,205.677171
54005,,,0.278673514,,,0,0
54007,,,0.893041149,,3.69,9000,0
54009,0,0,,0.295433443,0.68,0,0
54011,0.41,0.413004342,0.137668114,0.04235942,0.42,,
54013,0.69,0.691180536,4.56179154,,2.92,,0
54015,,,1.785714286,0.496031746,0.99,0,0
54017,3.04,3.034482759,7.034482759,3.172413793,8.14,,0
54019,0.17,,0.107984364,,0.39,,0
54021,2.32,2.320185615,2.175174014,,3.05,,0
54023,0.34,0.337126001,0.927096502,,3.87,0,
54025,3.1,3.083840101,1.037553679,0.749344324,4.66,1000,216.1570165
54027,2.26,2.254342925,55.47451708,0.397825222,17.97,74000,0
54029,0.99,,0,,0.63,0,0
54031,,,2.432551968,,6.23,100000,0
54033,0.34,0.337991741,0.337991741,,2.3,3000,
54035,2.34,2.334878126,0.919800474,0.919800474,7.6,,0
54037,2.36,2.35192662,16.22829368,0.25479205,14.12,,
54039,0.12,0.115168172,0.036644418,0,0.05,0,0
54041,0.64,0.642110793,0.75885821,0.116747417,1.87,,0
54043,0.72,0.72111051,0.225347034,0.180277628,1.3,0,0
54045,0.06,0.056358667,,0,0,0,0
54047,0,0,6.12879219,,,0,0
54049,0.51,0.511175351,0.969470493,0.687442713,1.77,,0
54051,0.94,0.932948116,2.287227639,0.451426508,3.81,,0
54053,5.6,5.620627309,0.668186463,0.078610172,7.64,12000,298.7186542
54055,0.38,0.374196697,0.357927276,0.09761653,0.42,0,
54057,8.09,8.030038291,1.04093089,0.446113238,7.12,40000,0
54059,0,0,,0,0.26,,0
54061,0.57,,0.78792308,0.239802677,1.76,,0
54063,6.87,6.845281908,,0.441631091,21.2,5000,0
54065,2.45,2.42248062,,,6.55,,
54067,1.61,1.614887727,1.499538604,0.230698247,2.3,,0
54069,0.25,0.248194946,0.564079422,0.180505415,3.94,0,0
54071,0.92,0.928874735,0.398089172,,16.15,4000,0
54073,2.08,2.004811548,2.53942796,,3.06,,0
54075,1.17,1.164686699,3.028185418,2.911716748,6.3,,0
54077,7.05,7.016965903,0.823587547,0.955361555,14.62,3000,0
54079,2.33,,0.963829129,0.236410919,6.47,,
54081,0.66,0.661518694,0.674240208,0.050886053,1.71,,0
54083,1.49,,1.4803849,0.140989038,2.09,,0
54085,1.26,1.257739938,1.45123839,0.386996904,4.07,,0
54087,8.92,8.994114146,0.793598307,0.132266384,21.78,,0
54089,0.53,0.530222694,1.287683684,0.530222694,3.72,,0
54091,1.68,1.666358082,0.61716966,,8.7,,0
54093,3.2,3.221083455,,0.732064422,19.37,,1024.89019
54095,1.56,1.558499388,0.890571079,0.445285539,5.48,,0
54097,1.45,1.44373673,1.316348195,0.552016985,4.04,,0
54099,0.63,0.62677788,,,0.97,,0
54101,0.64,,0.951877314,0.211528292,0.32,0,0
54103,0.79,0.789649517,0.728907247,,2.68,,0
54105,0.52,0.524383849,,,0.69,,0
54107,0.33,0.324547372,0.33613835,0.092727821,2,,0
54109,0,0,0,0,,0,0
55001,1343.23,70.83068187,0.832150374,37.44676685,3.27,,
55003,0.86,0.861909746,1.846949455,0.123129964,1.84,,
55005,218.96,,0.460829493,,18.84,25000,
55007,2.19,2.196924306,30.62379336,10.71832767,60.89,,
55009,2.46,1.015750298,0.986963852,0.275527409,4.26,109000,
55011,12.8,12.87740997,1.527828301,,18.37,132000,295.0891233
55013,3.19,3.213645634,3.151844756,,21.55,,0
55015,57.36,1.174239003,0.812934694,0.112907596,5.29,,0
55017,5.07,,4.152907035,0.466993562,10.9,,
55019,4.91,4.907534861,0.867795799,4.69806691,11.04,10000,755.7603687
55021,58.73,11.84076711,1.380212117,0.1271248,17.88,333000,525.1343891
55023,8.67,8.700284091,43.61979167,1.775568182,92.46,7000,
55025,4.43,1.696548741,0.430436252,0.151177611,5.64,408000,
55027,116.47,10.10999031,1.185387816,0.820653103,15.51,136000,0
55029,315.2,6.262822589,115.3583126,1.259763165,41.73,683000,224.5977756
55031,0.78,0.776628064,0.274104022,,3.11,0,0
55033,93.65,,1.926872826,1.033931761,20.76,96000,
55035,16.24,,1.385624403,0.821110758,10.72,54000,32.43387492
55037,2.32,2.323616392,3.168567807,0,4.43,0,0
55039,181.06,1.972307197,0.754709387,0.483014007,8.15,34000,0
55041,,,0,0,4.19,,0
55043,1.34,1.347048739,,0.061229488,6.66,38000,162.2581435
55045,18.67,0.83899656,1.314427944,0.251698968,10.44,54000,
55047,567.69,32.23384285,0.429069456,,11.24,17000,0
55049,104.46,,1.655207538,0.636618284,32.1,23000,6889.483066
55051,6.04,6.066411239,,19.47637292,,0,0
55053,9.29,,1.109877913,154.222581,20.05,19000,
55055,33.32,,0.249981251,0.412469065,6.83,,
55057,,1.243640475,0.565291125,65.83757302,7.34,,0
55059,7.68,,0.632347976,,8.58,,
55061,71.01,1.519458877,7.793353593,,22.53,13000,
55063,0.53,0.529204937,,0.071756602,1.25,30000,0
55065,1.84,1.835443038,0.82278481,0.126582278,9.3,25000,0
55067,937.67,491.2574496,1.970152194,,16.72,10000,3716.101069
55069,2.77,1.383639309,1.923596112,8.706803456,9.55,77000,0
55071,63.44,2.536218436,0.296923134,0.519615485,7.95,8000,0
55073,37.42,10.88520151,0.415406983,0.261552545,6.6,,
55075,61.3,29.10440704,1.347645167,,9.24,9000,0
55077,164.88,,0.942253332,0.942253332,14.25,,0
55078,0,0,0,0,,0,0
55079,0.2,,0.016803457,0.003150648,0.28,0,20.58423521
55081,2.72,,2.6227834,85.43774951,10.32,18000,
55083,83.12,12.05077393,1.928123828,0.964061914,11.44,,0
55085,53.45,,0.552562509,23.06948474,2.41,,0
55087,12.34,1.945626083,0.293570799,0.328108541,5.25,178000,
55089,33.99,7.340115428,3.570550567,,16.13,76000,0
55091,28.38,,2.711129185,,58.26,,
55093,5.8,,3.847120945,0.427457883,18.19,,329.8969072
55095,69.17,2.037397564,5.908452936,0.203739756,16.11,216000,
55097,1012.11,171.958444,0.71497359,13.13216798,12.08,832000,0
55099,0.28,0.276262173,0.483458802,,4.92,,0
55101,25.22,25.14491265,0.711412153,,7.28,,
55103,12.44,3.905820222,18.64891627,0.165034657,23.35,3000,
55105,27.02,3.392934418,0.752591738,0.25713551,8.6,208000,
55107,0.9,0.901463144,,4.368629083,3.74,,0
55109,38.45,2.367330834,0.468534228,0.628822253,9.84,,
55111,61.06,3.566101462,3.737548648,0.445762683,12.45,11000,39.08995834
55113,2.34,2.359603587,1.120811704,27.60736196,6.45,,
55115,15.25,1.89711784,0.997202967,0.218898212,9.64,11000,
55117,48.33,2.909396826,1.647489769,0.219081086,6.72,,0
55119,2.33,1.9675866,1.035571895,1.553357842,21.46,174000,0
55121,112.5,7.50631541,17.8274991,0.721761097,15.73,304000,36.52111151
55123,11.4,,7.071160015,1.517712394,47.97,143000,566.3826705
55125,,,0,35.2003643,4.54,0,0
55127,18.74,5.716337952,0.718283303,0.049880785,8.27,,83.79971867
55129,12.54,12.60859073,2.232142857,8.868243243,4.98,,0
55131,14.64,2.745881178,0.319832751,0.358836745,7.54,,
55133,1.58,1.57511477,0.044852514,0.021107066,2.33,35000,
55135,86.68,15.66343788,0.595787208,1.095479705,25.13,58000,
55137,1107.85,91.94051623,0.688844767,0.769885328,22.83,15000,572.9567649
55139,7.31,0.860841023,0.086703412,,2.02,18000,
55141,16.06,,0.297993959,72.8188874,9.2,91000,
56001,,,0,0,5.67,764000,0
56003,0.18,0.175824176,,0,12.93,,0
56005,,,0,0,3.49,375000,13.34585537
56007,0,0,0,0,1.88,1181000,0
56009,,,0,0,4.04,193000,0
56011,,,,0,10.93,660000,0
56013,0.93,0.936630272,0.990152002,,7.87,5616000,
56015,,,1.73869846,0,10.73,40000,0
56017,,,0,0,23.69,,0
56019,0,0,0,0,6.02,747000,0
56021,,,0,0,1.61,173000,0
56023,0.49,0.494498702,0,0,12.86,,976.6349363
56025,,,0,0,1.85,131000,0
56027,,,0,0,18.71,35000,0
56029,0.29,0.293966341,,0,19.13,1430000,0
56031,,,0,0,10.25,138000,
56033,0.57,0.572512255,0.214692096,,5.99,547000,0
56035,0,0,0,0,3.9,643000,
56037,0,0,0,0,4.01,,0
56039,0,0,0,,0.1,1614000,0
56041,0,0,0,0,,105000,0
56043,0,0,0,0,7.8,70000,0
56045,0,0,0,0,,147000,0
72001,,,,,,,
72003,,,,,,,
72005,,,,,,,
72007,,,,,,,
72009,,,,,,,
72011,,,,,,,
72013,,,,,,,
72015,,,,,,,
72017,,,,,,,
72019,,,,,,,
72021,,,,,,,
72023,,,,,,,
72025,,,,,,,
72027,,,,,,,
72029,,,,,,,
72031,,,,,,,
72033,,,,,,,
72035,,,,,,,
72037,,,,,,,
72039,,,,,,,
72041,,,,,,,
72043,,,,,,,
72045,,,,,,,
72047,,,,,,,
72049,,,,,,,
72051,,,,,,,
72053,,,,,,,
72054,,,,,,,
72055,,,,,,,
72057,,,,,,,
72059,,,,,,,
72061,,,,,,,
72063,,,,,,,
72065,,,,,,,
72067,,,,,,,
72069,,,,,,,
72071,,,,,,,
72073,,,,,,,
72075,,,,,,,
72077,,,,,,,
72079,,,,,,,
72081,,,,,,,
72083,,,,,,,
72085,,,,,,,
72087,,,,,,,
72089,,,,,,,
72091,,,,,,,
72093,,,,,,,
72095,,,,,,,
72097,,,,,,,
72099,,,,,,,
72101,,,,,,,
72103,,,,,,,
72105,,,,,,,
72107,,,,,,,
72109,,,,,,,
72111,,,,,,,
72113,,,,,,,
72115,,,,,,,
72117,,,,,,,
72119,,,,,,,
72121,,,,,,,
72123,,,,,,,
72125,,,,,,,
72127,,,,,,,
72129,,,,,,,
72131,,,,,,,
72133,,,,,,,
72135,,,,,,,
72137,,,,,,,
72139,,,,,,,
72141,,,,,,,
72143,,,,,,,
72145,,,,,,,
72147,,,,,,,
72149,,,,,,,
72151,,,,,,,
72153,,,,,,,
